Cartel	123	0	0	0	0	0								[COMAS LEURENTINO (SECC. ISLAS)][177][0][][00002804][2046][1][1]	0	0
Cartel	124	0	0	0	0	0								[GARAY AVDA. JUAN DE][0][0][][00002804][2046][1][1]	0	0
Cartel	125	0	0	0	0	0								[MITRE AVDA. ING. EMILIO][0][0][][00002804][2046][1][1]	0	0
Cartel	126	0	0	0	0	0								[RIVADAVIA AVDA.][976][0][][00002804][2046][1][1]	0	0
Cartel	127	0	0	0	0	0								[6 DE JULIO AVDA.][1358][0][][00002804][2046][1][1]	0	0
Cartel	128	0	0	0	0	0								[6 DE JULIO AVDA.][1358][0][][00002804][2046][1][1]	0	0
Cartel	129	0	0	0	0	0								[6 DE JULIO AVDA.][1358][0][][00002804][2046][1][1]	0	0
Cartel	130	0	0	0	0	0								[6 DE JULIO AVDA.][1358][0][][00002804][2046][1][1]	0	0
Cartel	131	0	0	0	0	0								[6 DE JULIO AVDA.][1358][0][][00002804][2046][1][1]	0	0
Cartel	132	0	0	0	0	0								[6 DE JULIO AVDA.][1358][0][][00002804][2046][1][1]	0	0
Cartel	133	0	0	0	0	0								[6 DE JULIO AVDA.][1358][0][][00002804][2046][1][1]	0	0
Cartel	134	0	0	0	0	0								[6 DE JULIO AVDA.][1358][0][][00002804][2046][1][1]	0	0
Cartel	135	0	0	0	0	0								[6 DE JULIO AVDA.][1358][0][][00002804][2046][1][1]	0	0
Cartel	136	0	0	0	0	0								[6 DE JULIO AVDA.][1358][0][][00002804][2046][1][1]	0	0
Cartel	137	0	0	0	0	0								[6 DE JULIO AVDA.][1358][0][][00002804][2046][1][1]	0	0
Cartel	138	0	0	0	0	0								[6 DE JULIO AVDA.][1358][0][][00002804][2046][1][1]	0	0
Cartel	139	0	0	0	0	0								[6 DE JULIO AVDA.][1358][0][][00002804][2046][1][1]	0	0
Cartel	140	0	0	0	0	0								[6 DE JULIO AVDA.][1358][0][][00002804][2046][1][1]	0	0
Cartel	141	0	0	0	0	0								[6 DE JULIO AVDA.][1358][0][][00002804][2046][1][1]	0	0
Cartel	142	0	0	0	0	0								[25 DE MAYO][767][0][][00002804][2046][1][1]	0	0
Cartel	143	0	0	0	0	0								[AVDA. INT. JORGE RUBEN VARELA][975][0][][00002804][2046][1][1]	0	0
Cartel	144	0	0	0	0	0								[AVDA. INT. JORGE RUBEN VARELA][975][0][][00002804][2046][1][1]	0	0
Cartel	145	0	0	0	0	0								[AVDA. INT. JORGE RUBEN VARELA][975][0][][00002804][2046][1][1]	0	0
Cartel	146	0	0	0	0	0								[AVDA. INT. JORGE RUBEN VARELA][975][0][][00002804][2046][1][1]	0	0
Cartel	147	0	0	0	0	0								[AVDA. INT. JORGE RUBEN VARELA][975][0][][00002804][2046][1][1]	0	0
Cartel	148	0	0	0	0	0								[AVDA. INT. JORGE RUBEN VARELA][975][0][][00002804][2046][1][1]	0	0
Cartel	149	0	0	0	0	0								[AVDA. INT. JORGE RUBEN VARELA][975][0][][00002804][2046][1][1]	0	0
Cartel	150	0	0	0	0	0								[AVDA. INT. JORGE RUBEN VARELA][975][0][][00002804][2046][1][1]	0	0
Cartel	151	0	0	0	0	0								[AVDA. INT. JORGE RUBEN VARELA][975][0][][00002804][2046][1][1]	0	0
Cartel	152	0	0	0	0	0								[AVDA. INT. JORGE RUBEN VARELA][975][0][][00002804][2046][1][1]	0	0
Cartel	153	0	0	0	0	0								[AVDA. INT. JORGE RUBEN VARELA][975][0][][00002804][2046][1][1]	0	0
Cartel	154	0	0	0	0	0								[AVDA. INT. JORGE RUBEN VARELA][975][0][][00002804][2046][1][1]	0	0
Cartel	155	0	0	0	0	0								[AVDA. INT. JORGE RUBEN VARELA][975][0][][00002804][2046][1][1]	0	0
Cartel	156	0	0	0	0	0								[AVDA. INT. JORGE RUBEN VARELA][975][0][][00002804][2046][1][1]	0	0
Cartel	157	0	0	0	0	0								[AVDA. INT. JORGE RUBEN VARELA][975][0][][00002804][2046][1][1]	0	0
Cartel	158	0	0	0	0	0								[AVDA. INT. JORGE RUBEN VARELA][975][0][][00002804][2046][1][1]	0	0
Cartel	159	0	0	0	0	0								[AVDA. INT. JORGE RUBEN VARELA][975][0][][00002804][2046][1][1]	0	0
Cartel	160	0	0	0	0	0								[AVDA. INT. JORGE RUBEN VARELA][975][0][][00002804][2046][1][1]	0	0
Cartel	161	0	0	0	0	0								[AVDA. INT. JORGE RUBEN VARELA][975][0][][00002804][2046][1][1]	0	0
Cartel	162	0	0	0	0	0								[MITRE AVDA. GRAL. BARTOLOME][852][0][][00002804][2046][1][1]	0	0
Cartel	163	0	0	0	0	0								[MITRE AVDA. GRAL. BARTOLOME][852][0][][00002804][2046][1][1]	0	0
Cartel	164	0	0	0	0	0								[MITRE AVDA. GRAL. BARTOLOME][852][0][][00002804][2046][1][1]	0	0
Cartel	165	0	0	0	0	0								[MITRE AVDA. GRAL. BARTOLOME][852][0][][00002804][2046][1][1]	0	0
Cartel	166	0	0	0	0	0								[MITRE AVDA. GRAL. BARTOLOME][852][0][][00002804][2046][1][1]	0	0
Cartel	167	0	0	0	0	0								[MITRE AVDA. GRAL. BARTOLOME][852][0][][00002804][2046][1][1]	0	0
Cartel	168	0	0	0	0	0								[MITRE AVDA. GRAL. BARTOLOME][852][0][][00002804][2046][1][1]	0	0
Cartel	169	0	0	0	0	0								[MITRE AVDA. GRAL. BARTOLOME][852][0][][00002804][2046][1][1]	0	0
Cartel	170	0	0	0	0	0								[MITRE AVDA. GRAL. BARTOLOME][852][0][][00002804][2046][1][1]	0	0
Cartel	171	0	0	0	0	0								[MITRE AVDA. GRAL. BARTOLOME][852][0][][00002804][2046][1][1]	0	0
Cartel	172	0	0	0	0	0								[MITRE AVDA. GRAL. BARTOLOME][852][0][][00002804][2046][1][1]	0	0
Cartel	173	0	0	0	0	0								[MITRE AVDA. GRAL. BARTOLOME][852][0][][00002804][2046][1][1]	0	0
Cartel	174	0	0	0	0	0								[MITRE AVDA. GRAL. BARTOLOME][852][0][][00002804][2046][1][1]	0	0
Cartel	175	0	0	0	0	0								[MITRE AVDA. GRAL. BARTOLOME][852][0][][00002804][2046][1][1]	0	0
Cartel	176	0	0	0	0	0								[MITRE AVDA. GRAL. BARTOLOME][852][0][][00002804][2046][1][1]	0	0
Cartel	177	0	0	0	0	0								[MITRE AVDA. GRAL. BARTOLOME][852][0][][00002804][2046][1][1]	0	0
Cartel	178	0	0	0	0	0								[MITRE AVDA. GRAL. BARTOLOME][852][0][][00002804][2046][1][1]	0	0
Cartel	179	0	0	0	0	0								[MITRE AVDA. GRAL. BARTOLOME][852][0][][00002804][2046][1][1]	0	0
Cartel	180	0	0	0	0	0								[MITRE AVDA. GRAL. BARTOLOME][852][0][][00002804][2046][1][1]	0	0
Cartel	181	0	0	0	0	0								[ESTRADA JOSE MANUEL][359][0][][00002804][2046][1][1]	0	0
Cartel	182	0	0	0	0	0								[ALBERDI JUAN BAUTISTA][756][0][][00002804][2046][1][1]	0	0
Cartel	183	0	0	0	0	0								[RUTA NACIONAL N° 9][0][0][][00002804][2046][1][1]	0	0
Cartel	184	0	0	0	0	0								[RUTA NACIONAL N° 9][0][0][][00002804][2046][1][1]	0	0
