299	976	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
300	977	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
301	978	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
302	979	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
303	979	30	2019-11-12 00:00:00.000	2020-07-27 10:49:00.000	
304	982	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
305	982	104	2019-11-12 00:00:00.000	2019-12-30 11:40:00.000	
306	983	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
307	984	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
308	985	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
309	985	103	2019-11-12 00:00:00.000	2020-12-03 11:47:00.000	
310	987	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
311	988	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
312	989	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
313	990	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
314	992	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
315	993	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
316	994	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
317	995	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
318	996	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
319	1000	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
320	1002	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
321	1003	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
322	1004	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
323	1007	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
324	1008	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
325	1009	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
326	1010	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
327	1013	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
328	1015	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
329	1024	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
330	1027	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
331	1028	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
332	1033	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
333	1034	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
334	1036	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
335	1037	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
336	1037	104	2019-11-12 00:00:00.000	2020-11-05 10:53:00.000	
337	1039	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
338	1040	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
339	1042	1	2019-12-03 09:55:00.000	2019-12-03 09:55:00.000	
340	1044	1	2019-12-03 10:05:00.000	2019-12-03 10:05:00.000	
341	1046	1	2019-12-03 10:10:00.000	2019-12-03 10:10:00.000	
342	1047	1	2019-12-03 10:21:00.000	2019-12-03 10:21:00.000	
343	1049	1	2019-12-03 10:33:00.000	2019-12-03 10:33:00.000	
344	1050	1	2019-12-03 10:37:00.000	2019-12-03 10:37:00.000	
345	1050	103	2019-12-03 10:37:00.000	2019-12-27 16:01:00.000	
346	1051	1	2019-12-03 10:42:00.000	2019-12-03 10:42:00.000	
347	1061	1	2019-12-03 11:09:00.000	2019-12-03 11:09:00.000	
348	1069	1	2019-12-03 11:19:00.000	2019-12-03 11:19:00.000	
349	1070	1	2019-12-03 11:31:00.000	2019-12-03 11:31:00.000	
350	1071	1	2019-12-03 11:39:00.000	2019-12-03 11:39:00.000	
351	1072	1	2019-12-03 11:42:00.000	2019-12-03 11:42:00.000	
352	1072	104	2019-12-03 11:42:00.000	2019-12-30 12:49:00.000	
353	1075	1	2019-12-03 11:52:00.000	2019-12-03 11:52:00.000	
354	1079	1	2019-12-03 12:00:00.000	2019-12-03 12:00:00.000	
355	1131	1	2019-12-03 14:29:00.000	2019-12-03 14:29:00.000	
356	1133	1	2019-12-03 14:44:00.000	2019-12-03 14:44:00.000	
357	1134	1	2019-12-03 14:49:00.000	2019-12-03 14:49:00.000	
358	1136	1	2019-12-03 14:59:00.000	2019-12-03 14:59:00.000	
359	1138	1	2019-12-03 15:04:00.000	2019-12-03 15:04:00.000	
360	1139	1	2019-12-03 15:12:00.000	2019-12-03 15:12:00.000	
361	1140	1	2019-12-03 15:17:00.000	2019-12-03 15:17:00.000	
362	1141	1	2019-12-03 15:28:00.000	2019-12-03 15:28:00.000	
363	1143	1	2019-12-03 15:45:00.000	2019-12-03 15:45:00.000	
364	1237	1	2019-12-04 11:15:00.000	2019-12-04 11:15:00.000	
365	1244	1	2019-12-04 11:51:00.000	2019-12-04 11:51:00.000	
366	1248	1	2019-12-04 12:00:00.000	2019-12-04 12:00:00.000	
367	1249	1	2019-12-04 12:03:00.000	2019-12-04 12:03:00.000	
368	1254	1	2019-12-04 12:10:00.000	2019-12-04 12:10:00.000	
369	1274	1	2019-12-04 12:33:00.000	2019-12-04 12:33:00.000	
370	1282	1	2019-12-04 12:39:00.000	2019-12-04 12:39:00.000	
371	1290	1	2019-12-04 14:42:00.000	2019-12-04 14:42:00.000	
372	1292	1	2019-12-04 15:14:00.000	2019-12-04 15:14:00.000	
373	1295	1	2019-12-04 15:22:00.000	2019-12-04 15:22:00.000	
374	1296	1	2019-12-04 15:30:00.000	2019-12-04 15:30:00.000	
375	1298	1	2019-12-04 15:44:00.000	2019-12-04 15:44:00.000	
376	1299	1	2019-12-04 15:48:00.000	2019-12-04 15:48:00.000	
