82	104	9	76	170	NULL	2001-01-01	2001-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
83	104	9	76	170	NULL	2000-01-01	2000-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
84	104	9	76	170	NULL	2011-01-01	2011-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
85	104	9	76	170	NULL	2010-01-01	2010-12-31	NULL	0	50.00	0.00	NULL	0		0	0		0	NULL	
86	104	9	76	170	NULL	2009-01-01	2009-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
87	104	9	76	170	NULL	2008-01-01	2008-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
88	104	9	76	170	NULL	2007-01-01	2007-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
89	104	9	76	170	NULL	2006-01-01	2006-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
90	107	9	76	170	NULL	2000-01-01	2000-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
91	110	9	76	170	NULL	2003-01-01	2003-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
92	110	9	76	170	NULL	2002-01-01	2002-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
93	110	9	76	170	NULL	2001-01-01	2001-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
94	110	9	76	170	NULL	2000-01-01	2000-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
95	110	9	76	170	NULL	2006-01-01	2006-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
96	110	9	76	170	NULL	2005-01-01	2005-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
97	110	9	76	170	NULL	2004-01-01	2004-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
98	111	9	76	170	NULL	2023-01-01	2023-12-31	2023-03-22	0	100.00	0.00	NULL	0		0	0		0	NULL	
99	111	9	76	170	NULL	2022-01-01	2022-12-31	2022-03-17	0	100.00	0.00	NULL	0		0	0		0	NULL	
100	111	9	76	170	NULL	2021-01-01	2021-12-31	2021-05-20	0	100.00	0.00	NULL	0		0	0		0	NULL	
101	111	9	76	170	NULL	2020-01-01	2020-12-31	2020-10-26	0	100.00	0.00	NULL	0		0	0		0	NULL	
102	111	9	76	170	NULL	2019-01-01	2019-12-31	2019-03-08	0	100.00	0.00	NULL	0		0	0		0	NULL	
103	111	9	76	170	NULL	2017-01-01	2017-12-31	2021-11-10	0	100.00	0.00	NULL	0		0	0		0	NULL	
104	111	9	76	170	NULL	2016-01-01	2016-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
105	111	9	76	170	NULL	2015-01-01	2015-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
106	111	9	76	170	NULL	2014-01-01	2014-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
107	111	9	76	170	NULL	2012-01-01	2012-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
108	111	9	76	170	NULL	2011-01-01	2011-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
109	111	9	76	170	NULL	2010-01-01	2010-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
110	111	9	76	170	NULL	2009-01-01	2009-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
111	111	9	76	170	NULL	2008-01-01	2008-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
