205	500205	21	2025-04-07 09:39:02.340	2025-04-07 09:39:02.340	NULL		0	0		1
206	500206	21	1965-02-25 00:00:00.000	1965-02-25 00:00:00.000	NULL		0	0		1
207	500207	21	1967-03-02 00:00:00.000	1967-03-02 00:00:00.000	NULL		0	0		1
208	500208	21	1984-11-14 00:00:00.000	1984-11-14 00:00:00.000	NULL		0	0		1
209	500209	21	1964-09-15 00:00:00.000	1964-09-15 00:00:00.000	NULL		0	0		1
210	500210	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
211	500211	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
212	500212	21	2025-04-07 09:39:02.340	2025-04-07 09:39:02.340	NULL		0	0		1
213	500213	21	1981-09-09 00:00:00.000	1981-09-09 00:00:00.000	NULL		0	0		1
214	500214	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
215	500215	21	1985-08-07 00:00:00.000	1985-08-07 00:00:00.000	NULL		0	0		1
216	500216	21	1966-09-19 00:00:00.000	1966-09-19 00:00:00.000	NULL		0	0		1
217	500217	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
218	500218	21	1966-01-01 00:00:00.000	1966-01-01 00:00:00.000	NULL		0	0		1
219	500219	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
220	500220	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
221	500221	21	1980-12-26 00:00:00.000	1980-12-26 00:00:00.000	17790		0	0		1
222	500222	21	1963-01-01 00:00:00.000	1963-01-01 00:00:00.000	NULL		0	0		1
223	500223	21	2019-07-31 00:00:00.000	2019-07-31 00:00:00.000	14480		0	0		1
224	500224	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
225	500225	21	1965-08-18 00:00:00.000	1965-08-18 00:00:00.000	NULL		0	0		1
226	500226	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
227	500227	21	1965-04-23 00:00:00.000	1965-04-23 00:00:00.000	NULL		0	0		1
228	500228	21	2025-04-07 09:39:02.340	2025-04-07 09:39:02.340	27172		0	0		1
229	500229	21	1962-01-15 00:00:00.000	1962-01-15 00:00:00.000	NULL		0	0		1
230	500230	21	2025-04-07 09:39:02.340	2025-04-07 09:39:02.340	12950		0	0		1
231	500231	21	1961-04-11 00:00:00.000	1961-04-11 00:00:00.000	NULL		0	0		1
232	500232	21	1971-07-23 00:00:00.000	1971-07-23 00:00:00.000	NULL		0	0		1
233	500233	21	1965-10-05 00:00:00.000	1965-10-05 00:00:00.000	NULL		0	0		1
234	500234	21	1958-04-01 00:00:00.000	1958-04-01 00:00:00.000	NULL		0	0		1
235	500235	21	1963-09-02 00:00:00.000	1963-09-02 00:00:00.000	NULL		0	0		1
236	500236	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
237	500237	21	1960-01-01 00:00:00.000	1960-01-01 00:00:00.000	NULL		0	0		1
238	500238	21	1935-05-02 00:00:00.000	1935-05-02 00:00:00.000	NULL		0	0		1
239	500239	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
240	500240	21	1967-05-12 00:00:00.000	1967-05-12 00:00:00.000	NULL		0	0		1
241	500241	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
242	500242	21	1941-01-01 00:00:00.000	1941-01-01 00:00:00.000	NULL		0	0		1
243	500243	21	1963-07-04 00:00:00.000	1963-07-04 00:00:00.000	NULL		0	0		1
244	500244	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
245	500245	21	2025-04-07 09:39:02.340	2025-04-07 09:39:02.340	NULL		0	0		1
246	500246	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
247	500247	21	1966-10-11 00:00:00.000	1966-10-11 00:00:00.000	NULL		0	0		1
248	500248	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
249	500249	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
250	500250	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
251	500251	21	1949-01-01 00:00:00.000	1949-01-01 00:00:00.000	NULL		0	0		1
252	500252	21	1964-06-10 00:00:00.000	1964-06-10 00:00:00.000	NULL		0	0		1
253	500253	21	1962-11-13 00:00:00.000	1962-11-13 00:00:00.000	NULL		0	0		1
254	500254	21	1964-08-31 00:00:00.000	1964-08-31 00:00:00.000	NULL		0	0		1
255	500255	21	1966-02-15 00:00:00.000	1966-02-15 00:00:00.000	NULL		0	0		1
256	500256	21	1977-02-28 00:00:00.000	1977-02-28 00:00:00.000	NULL		0	0		1
257	500257	21	1965-01-11 00:00:00.000	1965-01-11 00:00:00.000	NULL		0	0		1
258	500258	21	1965-07-29 00:00:00.000	1965-07-29 00:00:00.000	NULL		0	0		1
259	500259	21	1967-06-03 00:00:00.000	1967-06-03 00:00:00.000	NULL		0	0		1
260	500260	21	1966-05-27 00:00:00.000	1966-05-27 00:00:00.000	NULL		0	0		1
261	500261	21	1962-05-12 00:00:00.000	1962-05-12 00:00:00.000	NULL		0	0		1
262	500262	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
263	500263	21	1967-01-09 00:00:00.000	1967-01-09 00:00:00.000	NULL		0	0		1
264	500264	21	1984-11-13 00:00:00.000	1984-11-13 00:00:00.000	NULL		0	0		1
265	500265	21	1976-03-03 00:00:00.000	1976-03-03 00:00:00.000	NULL		0	0		1
266	500266	21	1965-06-22 00:00:00.000	1965-06-22 00:00:00.000	NULL		0	0		1
267	500267	21	2025-04-07 09:39:02.340	2025-04-07 09:39:02.340	NULL		0	0		1
268	500268	21	1994-08-01 00:00:00.000	1994-08-01 00:00:00.000	NULL		0	0		1
269	500269	21	1965-01-05 00:00:00.000	1965-01-05 00:00:00.000	NULL		0	0		1
270	500270	21	1973-01-01 00:00:00.000	1973-01-01 00:00:00.000	NULL		0	0		1
271	500271	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
272	500272	21	1966-06-22 00:00:00.000	1966-06-22 00:00:00.000	NULL		0	0		1
273	500273	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
274	500274	21	1963-03-07 00:00:00.000	1963-03-07 00:00:00.000	NULL		0	0		1
275	500275	21	1962-01-02 00:00:00.000	1962-01-02 00:00:00.000	NULL		0	0		1
276	500276	21	1971-12-16 00:00:00.000	1971-12-16 00:00:00.000	NULL		0	0		1
277	500277	21	1962-12-21 00:00:00.000	1962-12-21 00:00:00.000	NULL		0	0		1
278	500278	21	1965-07-29 00:00:00.000	1965-07-29 00:00:00.000	NULL		0	0		1
279	500279	21	1961-01-01 00:00:00.000	1961-01-01 00:00:00.000	NULL		0	0		1
280	500280	21	1963-08-29 00:00:00.000	1963-08-29 00:00:00.000	NULL		0	0		1
281	500281	21	1962-08-20 00:00:00.000	1962-08-20 00:00:00.000	NULL		0	0		1
282	500282	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
283	500283	21	2025-04-07 09:39:02.340	2025-04-07 09:39:02.340	NULL		0	0		1
284	500284	21	1966-01-24 00:00:00.000	1966-01-24 00:00:00.000	NULL		0	0		1
285	500285	21	1964-04-03 00:00:00.000	1964-04-03 00:00:00.000	NULL		0	0		1
286	500286	21	1965-04-08 00:00:00.000	1965-04-08 00:00:00.000	NULL		0	0		1
287	500287	21	1966-08-19 00:00:00.000	1966-08-19 00:00:00.000	NULL		0	0		1
288	500288	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
289	500289	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
290	500290	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
291	500291	21	1965-07-01 00:00:00.000	1965-07-01 00:00:00.000	NULL		0	0		1
292	500292	21	1961-05-15 00:00:00.000	1961-05-15 00:00:00.000	NULL		0	0		1
293	500293	21	1961-10-10 00:00:00.000	1961-10-10 00:00:00.000	NULL		0	0		1
294	500294	21	1966-10-05 00:00:00.000	1966-10-05 00:00:00.000	NULL		0	0		1
295	500295	21	1964-07-01 00:00:00.000	1964-07-01 00:00:00.000	2654		0	0		1
296	500296	21	1980-04-01 00:00:00.000	1980-04-01 00:00:00.000	NULL		0	0		1
297	500297	21	1965-01-02 00:00:00.000	1965-01-02 00:00:00.000	NULL		0	0		1
298	500298	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
