IdLocalidad	Descripcion	CodigoPostal	IdProvincia	FechaAlta	EsCampana
12185	LA LAGUNA	5901	6	2018-06-17	
12186	LA PALESTINA	5925	6	2018-06-17	
12187	LA PLAYOSA	5911	6	2018-06-17	
12188	LOS ZORROS	5901	6	2018-06-17	
12189	LUCA	5917	6	2018-06-17	
12190	PASCO	5925	6	2018-06-17	
12191	TICINO	5927	6	2018-06-17	
12192	TIO PUJIO	5936	6	2018-06-17	
12193	VILLA NUEVA	5903	6	2018-06-17	
12194	CHU	5218	6	2018-06-17	
12195	DEAN FUNES	5200	6	2018-06-17	
12196	MOGNA	5409	18	2018-06-17	
12197	QUILINO	5214	6	2018-06-17	
12198	VILLA QUILINO	5214	6	2018-06-17	
12199	ALEJANDRO ROCA	2686	6	2018-06-17	
12200	BENGOLEA	5807	6	2018-06-17	
12201	CARNERILLO	5805	6	2018-06-17	
12202	CHARRAS	5807	6	2018-06-17	
12203	GENERAL CABRERA	5809	6	2018-06-17	
12204	GENERAL DEHEZA	5923	6	2018-06-17	
12205	HUANCHILLA	6121	6	2018-06-17	
12206	LA CARLOTA	2670	6	2018-06-17	
12207	OLAETA	5807	6	2018-06-17	
12208	REDUCCION	5803	6	2018-06-17	
12209	SANTA EUFEMIA	2671	6	2018-06-17	
12210	UCACHA	2677	6	2018-06-17	
12211	CHUCUMA	5447	18	2018-06-17	
12212	ALEJO LEDESMA	2662	6	2018-06-17	
12213	ARIAS	2624	6	2018-06-17	
12214	CAMILO ALDAO	2585	6	2018-06-17	
12215	CAP GRAL BERNARDO O HIGGINS	2645	6	2018-06-17	
12216	CAVANAGH	2625	6	2018-06-17	
12217	COLONIA ITALIANA	2645	6	2018-06-17	
12218	CORRAL DE BUSTOS	2645	6	2018-06-17	
12219	CRUZ ALTA	2189	6	2018-06-17	
12220	GENERAL BALDISSERA	2583	6	2018-06-17	
12221	GENERAL ROCA	2592	6	2018-06-17	
12222	GUATIMOZIN	2627	6	2018-06-17	
12223	INRIVILLE	2587	6	2018-06-17	
12224	ISLA VERDE	2661	6	2018-06-17	
12225	LEONES	2594	6	2018-06-17	
12226	LOS SURGENTES	2581	6	2018-06-17	
12227	MARCOS JUAREZ	2580	6	2018-06-17	
12228	MONTE BUEY	2589	6	2018-06-17	
12229	SAIRA	2525	6	2018-06-17	
12230	SALADILLO	2587	6	2018-06-17	
12231	SAN CARLOS	5291	6	2018-06-17	
12232	SALSACATE	5295	6	2018-06-17	
12233	GENERAL LEVALLE	6132	6	2018-06-17	
12234	LA CESIRA	6101	6	2018-06-17	
12235	LABOULAYE	6120	6	2018-06-17	
12236	MELO	6123	6	2018-06-17	
12237	RIO BAMBA	6134	6	2018-06-17	
12238	ROSALES	6128	6	2018-06-17	
12239	SERRANO	6125	6	2018-06-17	
12240	VILLA ROSSI	6128	6	2018-06-17	
12241	BIALET MASSE	5158	6	2018-06-17	
12242	CABALANGO	5155	6	2018-06-17	
12243	CAPILLA DEL MONTE	5184	6	2018-06-17	
12244	CASA GRANDE	5162	6	2018-06-17	
12245	COSQUIN	5166	6	2018-06-17	
12246	CRUZ CHICA	5178	6	2018-06-17	
12247	CUESTA BLANCA	5153	6	2018-06-17	
12248	HUERTA GRANDE	5174	6	2018-06-17	
12249	YCHO CRUZ SIERRAS	5153	6	2018-06-17	
12250	LA CUMBRE	5178	6	2018-06-17	
12251	LA FALDA	5172	6	2018-06-17	
12252	LOS COCOS	5182	6	2018-06-17	
12253	SAN ANTONIO DE ARREDONDO	5153	6	2018-06-17	
12254	SAN ESTEBAN	5182	6	2018-06-17	
12255	SANTA MARIA DE PUNILLA	5164	6	2018-06-17	
12256	SOLARES DE YCHO CRUZ	5153	6	2018-06-17	
12257	TALA HUASI	5153	6	2018-06-17	
12258	TANTI	5155	6	2018-06-17	
12259	VALLE HERMOSO	5168	6	2018-06-17	
12260	VILLA CARLOS PAZ	5152	6	2018-06-17	
12261	VILLA GIARDINO	5176	6	2018-06-17	
12262	VILLA PARQUE SIQUIMAN	5152	6	2018-06-17	
12263	VILLA RIO YCHO CRUZ	5153	6	2018-06-17	
12264	ACHIRAS	5833	6	2018-06-17	
12265	ADELIA MARIA	5843	6	2018-06-17	
12266	ALCIRA ESTACION GIGENA	5813	6	2018-06-17	
12267	BERROTARAN	5817	6	2018-06-17	
12268	BULNES	5845	6	2018-06-17	
12269	CHAJAN	5837	6	2018-06-17	
12270	CORONEL BAIGORRIA	5811	6	2018-06-17	
12271	CORONEL MOLDES	5847	6	2018-06-17	
12272	ELENA	5815	6	2018-06-17	
12273	LA CAUTIVA	6142	6	2018-06-17	
12274	LAS ACEQUIAS	5848	6	2018-06-17	
12275	LAS HIGUERAS	5805	6	2018-06-17	
12276	LAS VERTIENTES	5839	6	2018-06-17	
12277	MONTE DE LOS GAUCHOS	5831	6	2018-06-17	
12278	SAMPACHO	5829	6	2018-06-17	
12279	SAN BASILIO	5841	6	2018-06-17	
12280	SANTA CATALINA	5825	6	2018-06-17	
12281	TOSQUITA	6141	6	2018-06-17	
12282	VICU	6140	6	2018-06-17	
12283	WASHINGTON	6144	6	2018-06-17	
12284	CAPILLA DE LOS REMEDIOS	5101	6	2018-06-17	
12285	COLONIA EL FORTIN	5133	6	2018-06-17	
12286	COMECHINGONES	5129	6	2018-06-17	
12287	DIEGO DE ROJAS	5135	6	2018-06-17	
12288	ESQUINA	5131	6	2018-06-17	
12289	LA PARA	5137	6	2018-06-17	
12290	LA PUERTA	5137	6	2018-06-17	
12291	LAS AVERIAS	5135	6	2018-06-17	
12292	LAS SALADAS	5137	6	2018-06-17	
12293	MONTE CRISTO	5125	6	2018-06-17	
12294	OBISPO TREJO	5225	6	2018-06-17	
12295	PIQUILLIN	5125	6	2018-06-17	
12296	RIO PRIMERO	5127	6	2018-06-17	
12297	SANTA ROSA DE RIO PRIMERO	5133	6	2018-06-17	
12298	VILLA FONTANA	5137	6	2018-06-17	
12299	GUTEMBERG	5249	6	2018-06-17	
12300	SEBASTIAN ELCANO	5231	6	2018-06-17	
12301	VILLA DE MARIA	5248	6	2018-06-17	
12302	CALCHIN	5969	6	2018-06-17	
12303	CALCHIN OESTE	5965	6	2018-06-17	
12304	CARRILOBO	5915	6	2018-06-17	
12305	COLAZO	5965	6	2018-06-17	
12306	COSTA SACATE	5961	6	2018-06-17	
12307	LAGUNA LARGA	5974	6	2018-06-17	
12308	LAS JUNTURAS	5965	6	2018-06-17	
12309	LUQUE	5967	6	2018-06-17	
12310	MANFREDI	5988	6	2018-06-17	
12311	MATORRALES	5965	6	2018-06-17	
12312	ONCATIVO	5986	6	2018-06-17	
12313	PILAR	5972	6	2018-06-17	
12314	POZO DEL MOLLE	5913	6	2018-06-17	
12315	RIO SEGUNDO	5960	6	2018-06-17	
12316	SANTIAGO TEMPLE	5125	6	2018-06-17	
12317	VILLA DEL ROSARIO	5963	6	2018-06-17	
12318	MINA CLAVERO	5889	6	2018-06-17	
12319	NONO	5887	6	2018-06-17	
12320	VILLA SARMIENTO	5871	6	2018-06-17	
12321	SAN PEDRO	5871	6	2018-06-17	
12322	VILLA PALERMO	5400	18	2018-06-17	
12323	VILLA CURA BROCHERO	5891	6	2018-06-17	
12324	CRUZ DE CA	5875	6	2018-06-17	
12325	LA PAZ	5879	6	2018-06-17	
12326	LA RAMADA	5875	6	2018-06-17	
12327	LAS CHACRAS	5875	6	2018-06-17	
12328	LAS TAPIAS	5885	6	2018-06-17	
12329	LOS CERRILLOS	5871	6	2018-06-17	
12330	LOS HORNILLOS	5885	6	2018-06-17	
12331	LUYABA	5875	6	2018-06-17	
12332	PIEDRA PINTADA	5871	6	2018-06-17	
12333	QUEBRACHO LADEADO	5875	6	2018-06-17	
12334	SAN JOSE	5871	6	2018-06-17	
12335	VILLA DE LAS ROSAS	5885	6	2018-06-17	
12336	VILLA DOLORES	5870	6	2018-06-17	
12337	YACANTO	5877	6	2018-06-17	
12338	ALICIA	5949	6	2018-06-17	
12339	ALTOS DE CHIPION	2417	6	2018-06-17	
12340	ARROYITO	2434	6	2018-06-17	
12341	BALNEARIA	5141	6	2018-06-17	
12342	BRINKMANN	2419	6	2018-06-17	
12343	COLONIA MARINA	2424	6	2018-06-17	
12344	COLONIA PROSPERIDAD	2423	6	2018-06-17	
12345	COLONIA SAN BARTOLOME	2426	6	2018-06-17	
12346	COLONIA VALTELINA	2413	6	2018-06-17	
12347	COLONIA VIGNAUD	2419	6	2018-06-17	
12348	DEVOTO	2424	6	2018-06-17	
12349	EL ARA	5947	6	2018-06-17	
12350	EL FORTIN	5951	6	2018-06-17	
12351	PARAJE BEBIDA	5407	18	2018-06-17	
12352	EL TIO	2432	6	2018-06-17	
12353	FREYRE	2413	6	2018-06-17	
12354	VILLA DEL CARMEN	5400	18	2018-06-17	
12355	LA LEGUA	5411	18	2018-06-17	
12356	JACHAL	5460	18	2018-06-17	
12357	CA	5431	18	2018-06-17	
12358	CAMPO DE BATALLA	5435	18	2018-06-17	
12359	ALTA GRACIA	5186	6	2018-06-17	
12360	BOUWER	5119	6	2018-06-17	
12361	ANISACATE	5189	6	2018-06-17	
12362	DESPE	5121	6	2018-06-17	
12363	LA SERRANITA	5189	6	2018-06-17	
12364	LOZADA	5101	6	2018-06-17	
12365	MALAGUE	5101	6	2018-06-17	
12366	MONTE RALO	5119	6	2018-06-17	
12367	RAFAEL GARCIA	5119	6	2018-06-17	
12368	SAN CLEMENTE	5187	6	2018-06-17	
12369	SAN NICOLAS	5187	6	2018-06-17	
12370	VILLA PARQUE SANTA ANA	5101	6	2018-06-17	
12371	VILLA ANISACATE	5189	6	2018-06-17	
12372	VILLA EL DESCANSO	5189	6	2018-06-17	
12373	VILLA LA BOLSA	5189	6	2018-06-17	
12374	YOCSINA	5101	6	2018-06-17	
12375	CAMINIAGA	5244	6	2018-06-17	
12376	SAN FRANCISCO DEL CHA	5209	6	2018-06-17	
12377	ALMAFUERTE	5854	6	2018-06-17	
12378	CORRALITO	5853	6	2018-06-17	
12379	DALMACIO VELEZ SARSFIELD	5919	6	2018-06-17	
12380	GENERAL FOTHERINGHAM	5933	6	2018-06-17	
12381	HERNANDO	5929	6	2018-06-17	
12382	JAMES CRAIK	5984	6	2018-06-17	
12383	LAS PERDICES	5921	6	2018-06-17	
12384	OLIVA	5980	6	2018-06-17	
12385	PAMPAYASTA NORTE	5931	6	2018-06-17	
12386	PAMPAYASTA SUR	5931	6	2018-06-17	
12387	RIO TERCERO	5850	6	2018-06-17	
12388	TANCACHA	5933	6	2018-06-17	
12389	VILLA ASCASUBI	5935	6	2018-06-17	
12390	CA	5229	6	2018-06-17	
12391	LAS PE	5238	6	2018-06-17	
12392	SINSACATE	5220	6	2018-06-17	
12393	VILLA DEL TOTORAL	5236	6	2018-06-17	
12394	CERRO COLORADO	5244	6	2018-06-17	
12395	LAS ARRIAS	5231	6	2018-06-17	
12396	LUCIO V MANSILLA	5216	6	2018-06-17	
12397	SAN JOSE DE LA DORMIDA	5244	6	2018-06-17	
12398	SAN JOSE DE LAS SALINAS	5216	6	2018-06-17	
12399	SAN PEDRO NORTE	5205	6	2018-06-17	
12400	TULUMBA	5203	6	2018-06-17	
12401	ALTO ALEGRE	5907	6	2018-06-17	
12402	BALLESTEROS	2572	6	2018-06-17	
12403	BALLESTEROS SUD	2572	6	2018-06-17	
12404	BELL VILLE	2550	6	2018-06-17	
12405	BENJAMIN GOULD	2664	6	2018-06-17	
12406	CANALS	2650	6	2018-06-17	
12407	CHILIBROSTE	2561	6	2018-06-17	
12408	CINTRA	2559	6	2018-06-17	
12409	COLONIA BISMARCK	2651	6	2018-06-17	
12410	IDIAZABAL	2557	6	2018-06-17	
12411	JUSTINIANO POSSE	2553	6	2018-06-17	
12412	LABORDE	2657	6	2018-06-17	
12413	MONTE MAIZ	2659	6	2018-06-17	
12414	MORRISON	2568	6	2018-06-17	
12415	NOETINGER	2563	6	2018-06-17	
12416	ORDO	2555	6	2018-06-17	
12417	PASCANAS	2679	6	2018-06-17	
12418	PUEBLO ITALIANO	2651	6	2018-06-17	
12419	SAN ANTONIO DE LITIN	2559	6	2018-06-17	
12420	SAN MARCOS SUD	2566	6	2018-06-17	
12421	VIAMONTE	2671	6	2018-06-17	
12422	WENCESLAO ESCALANTE	2655	6	2018-06-17	
12423	ZONDA	5401	18	2018-06-17	
12424	ASTICA	5447	18	2018-06-17	
12425	LA CIENAGA	5463	18	2018-06-17	
12426	BOCA DE LA QUEBRADA	5461	18	2018-06-17	
12427	PIE DE PALO	5444	18	2018-06-17	
12428	LA ISLA	5401	18	2018-06-17	
12429	EL BOSQUE	5415	18	2018-06-17	
12430	PUNTA DEL MONTE	5415	18	2018-06-17	
12431	DIVISORIA	5443	18	2018-06-17	
12432	LA CHIMBERA	5443	18	2018-06-17	
12433	NUEVA ESPA	5443	18	2018-06-17	
12434	VILLA NUEVA	5401	18	2018-06-17	
12435	VILLA CORRAL	5401	18	2018-06-17	
12436	SOROCAYENSE	5401	18	2018-06-17	
12437	PUCHUZUN	5401	18	2018-06-17	
12438	BAHIA BLANCA	8000	1	2018-06-17	
12439	PERGAMINO	2700	1	2018-06-17	
12440	TANDIL	7000	1	2018-06-17	
12441	LA TORDILLA NORTE	2435	6	2018-06-17	
12442	LA PAQUITA	2417	6	2018-06-17	
12443	SEEBER	2419	6	2018-06-17	
12444	LUXARDO	2411	6	2018-06-17	
12445	QUEBRACHO HERRADO	2423	6	2018-06-17	
12446	GERLI	1870	1	2018-06-17	
12447	CANNING	1804	1	2018-06-17	
12448	MONTE GRANDE	1842	1	2018-06-17	
12450	LANUS	1824	1	2018-06-17	
12451	SAN CARLOS DE BARILOCHE	8400	16	2018-06-17	
12452	SANTA FE	3000	21	2018-06-17	
12453	VILLA UNION	2357	22	2018-06-17	
12454	LIB GRAL SAN MARTIN	4512	10	2018-06-17	
12455	LAS ABRAS	2357	22	2018-06-17	
12456	EL JARDIN	4126	17	2018-06-17	
12457	VILLA BASILIO NIEVAS	5401	18	2018-06-17	
12458	VILLA CONCEPCION DEL TIO	2433	6	2018-06-17	
12459	SAN FRANCISCO	2400	6	2018-06-17	
12460	LAS VARILLAS	5940	6	2018-06-17	
12461	TRANSITO	2436	6	2018-06-17	
12462	LA FRANCIA	2426	6	2018-06-17	
12463	MORTEROS	2421	6	2018-06-17	
12464	SACANTA	5945	6	2018-06-17	
12465	PORTE	2415	6	2018-06-17	
12466	SATURNINO M LASPIUR	5943	6	2018-06-17	
12467	MARULL	5139	6	2018-06-17	
12468	LAS VARAS	5941	6	2018-06-17	
12469	VILLA DOS TRECE	3603	9	2018-06-17	
12470	GUANDACOL	5353	12	2018-06-17	
12471	TRES LOMAS	6409	1	2018-06-17	
12472	SARMIENTO	5212	6	2018-06-17	
12473	MAYU SUMAJ	5831	6	2018-06-17	
12474	VILLA SANTA CRUZ DEL LAGO	5152	6	2018-06-17	
12475	TUCLAME	5284	6	2018-06-17	
12476	VILLA SANTA MARIA	5186	6	2018-06-17	
12477	VILLA DEL PRADO	5186	6	2018-06-17	
12478	MARQUESADO	5407	18	2018-06-17	
12479	COLONIA JULIA Y ECHARREN	8138	16	2018-06-17	
12480	HURLINGHAM	1686	1	2018-06-17	
12481	VILLA SANTOS TESEI	1688	1	2018-06-17	
12482	CASTELAR	1712	1	2018-06-17	
12483	VILLA SARMIENTO	1706	1	2018-06-17	
12484	EL PALOMAR	1684	1	2018-06-17	
12485	HAEDO	1706	1	2018-06-17	
12486	MORON	1708	1	2018-06-17	
12487	SAN FERNANDO	1646	1	2018-06-17	
12488	VICTORIA	1644	1	2018-06-17	
12490	ZONA DELTA SAN FERNANDO	1647	1	2018-06-17	
12491	GENERAL PAZ	5145	6	2018-06-17	
12492	MALENA	5839	6	2018-06-17	
12493	VILLA GOBERNADOR UDAONDO	1713	1	2018-06-17	
12494	ITUZAINGO	1714	1	2018-06-17	
12495	BARRIO PARQUE LELOIR	1713	1	2018-06-17	
12496	BANFIELD	1828	1	2018-06-17	
12497	LLAVALLOL	1836	1	2018-06-17	
12498	LOMAS DE ZAMORA	1832	1	2018-06-17	
12499	TEMPERLEY	1834	1	2018-06-17	
12500	TURDERA	1834	1	2018-06-17	
12501	AEROPUERTO EZEIZA	1802	1	2018-06-17	
12502	CANNING	1804	1	2018-06-17	
12503	CARLOS SPEGAZZINI	1812	1	2018-06-17	
12504	EZEIZA	1804	1	2018-06-17	
12505	LA UNION	1804	1	2018-06-17	
12506	TRISTAN SUAREZ	1806	1	2018-06-17	
12507	GRAND BOURG	1615	1	2018-06-17	
12508	INGENIERO ADOLFO SOURDEAUX	1612	1	2018-06-17	
12509	LOS POLVORINES	1613	1	2018-06-17	
12510	PABLO NOGUES	1613	1	2018-06-17	
12511	TORTUGUITAS	1667	1	2018-06-17	
12512	VILLA DE MAYO	1614	1	2018-06-17	
12513	CASEROS	1678	1	2018-06-17	
12514	CHURRUCA	1657	1	2018-06-17	
12515	CIUDAD JARDIN DEL PALOMAR	1684	1	2018-06-17	
12516	CIUDADELA	1702	1	2018-06-17	
12517	EL LIBERTADOR	1657	1	2018-06-17	
12518	JOSE INGENIEROS	1702	1	2018-06-17	
12519	LOMA HERMOSA	1657	1	2018-06-17	
12520	MARTIN CORONADO	1682	1	2018-06-17	
12521	11 DE SEPTIEMBRE	1657	1	2018-06-17	
12522	PABLO PODESTA	1657	1	2018-06-17	
12523	REMEDIOS DE ESCALADA	1657	1	2018-06-17	
12524	SANTOS LUGARES	1676	1	2018-06-17	
12525	VILLA BOSCH	1682	1	2018-06-17	
12526	VILLA RAFFO	1674	1	2018-06-17	
12527	VILLA SAENZ PE	1674	1	2018-06-17	
12528	ALDO BONZI	1770	1	2018-06-17	
12529	20 DE JUNIO	1761	1	2018-06-17	
12530	CIUDAD MADERO	1768	1	2018-06-17	
12531	CIUDAD EVITA	1778	1	2018-06-17	
12532	GONZALEZ CATAN	1759	1	2018-06-17	
12533	GREGORIO DE LAFERRERE	1757	1	2018-06-17	
12534	ISIDRO CASANOVA	1765	1	2018-06-17	
12535	LA SALADA	1774	1	2018-06-17	
12536	LOMAS DEL MIRADOR	1752	1	2018-06-17	
12537	MERCADO CENTRAL	1771	1	2018-06-17	
12538	RAFAEL CASTILLO	1755	1	2018-06-17	
12539	RAMOS MEJIA	1704	1	2018-06-17	
12540	SAN JUSTO	1754	1	2018-06-17	
12541	TABLADA	1766	1	2018-06-17	
12542	TAPIALES	1770	1	2018-06-17	
12543	VILLA INSUPERABLE	1752	1	2018-06-17	
12545	VIRREY DEL PINO	1763	1	2018-06-17	
12546	JOSE CLEMENTE PAZ	1665	1	2018-06-17	
12547	CHUCUL	5805	6	2018-06-17	
12548	BELLA VISTA	1661	1	2018-06-17	
12549	CAMPO DE MAYO	1659	1	2018-06-17	
12551	SAN MIGUEL	1663	1	2018-06-17	
12552	CUARTEL V	1744	1	2018-06-17	
12553	FRANCISCO ALVAREZ	1746	1	2018-06-17	
12554	LA REJA	1744	1	2018-06-17	
12555	MORENO	1744	1	2018-06-17	
12556	PASO DEL REY	1742	1	2018-06-17	
12557	TRUJUI	1664	1	2018-06-17	
12558	BENAVIDEZ	1621	1	2018-06-17	
12560	DON TORCUATO	1611	1	2018-06-17	
12562	GENERAL PACHECO	1617	1	2018-06-17	
12563	RICARDO ROJAS	1618	1	2018-06-17	
12565	TIGRE	1648	1	2018-06-17	
12566	TRONCOS DEL TALAR	1618	1	2018-06-17	
12567	BERNAL ESTE	1876	1	2018-06-17	
12568	BERNAL OESTE	1876	1	2018-06-17	
12569	DON BOSCO	1876	1	2018-06-17	
12570	EZPELETA ESTE	1882	1	2018-06-17	
12571	EZPELETA OESTE	1882	1	2018-06-17	
12572	QUILMES	1878	1	2018-06-17	
12573	QUILMES OESTE	1879	1	2018-06-17	
12574	SAN FRANCISCO SOLANO	1881	1	2018-06-17	
12575	VILLA LA FLORIDA	1881	1	2018-06-17	
12576	GENERAL SAN MARTIN	1650	1	2018-06-17	
12577	JOSE LEON SUAREZ	1655	1	2018-06-17	
12578	SAN ANDRES	1651	1	2018-06-17	
12579	VILLA BALLESTER	1653	1	2018-06-17	
12580	VILLA LYNCH	1672	1	2018-06-17	
12581	LIBERTAD	1716	1	2018-06-17	
12582	MARIANO ACOSTA	1723	1	2018-06-17	
12583	MERLO	1722	1	2018-06-17	
12584	PARQUE SAN MARTIN	1722	1	2018-06-17	
12585	PONTEVEDRA	1761	1	2018-06-17	
12586	SAN ANTONIO DE PADUA	1718	1	2018-06-17	
12587	BOSQUES	1889	1	2018-06-17	
12588	FLORENCIO VARELA	1888	1	2018-06-17	
12589	GOBERNADOR COSTA	1888	1	2018-06-17	
12590	INGENIERO ALLAN	1891	1	2018-06-17	
12591	SANTA ROSA	1888	1	2018-06-17	
12592	VILLA BROWN	1888	1	2018-06-17	
12593	VILLA VATTEONE	1888	1	2018-06-17	
12594	ZEBALLOS	1888	1	2018-06-17	
12595	LAS PE	5301	12	2018-06-17	
12596	SAN PEDRO	5301	12	2018-06-17	
12597	EL CARRIZAL TAMA	5385	12	2018-06-17	
12598	BERAZATEGUI	1884	1	2018-06-17	
12599	CENTRO AGRICOLA EL PATO	1893	1	2018-06-17	
12600	GUILLERMO E HUDSON	1885	1	2018-06-17	
12601	JUAN MARIA GUTIERREZ	1890	1	2018-06-17	
12602	PEREYRA	1894	1	2018-06-17	
12603	PLATANOS	1885	1	2018-06-17	
12604	RANELAGH	1886	1	2018-06-17	
12605	SOURIGUES	1885	1	2018-06-17	
12606	VILLA ESPA	1884	1	2018-06-17	
12607	SAN JAVIER	4105	24	2018-06-17	
12608	YERBA BUENA	4107	24	2018-06-17	
12609	SAN JOSE	4139	3	2018-06-17	
12610	LOTE ESTELA	4533	17	2018-06-17	
12611	EL ESPINILLO	6279	19	2018-06-17	
12612	INGENIERO FORRES	4322	22	2018-06-17	
12613	AGUA VERDE	4715	3	2018-06-17	
12614	BISCOTAL	4715	3	2018-06-17	
12615	CORRALITA	4715	3	2018-06-17	
12616	FERNANDO MARTI	6223	1	2018-06-17	
12617	ITURBE	4632	10	2018-06-17	
12618	GUEMES	4640	10	2018-06-17	
12619	TEUCO	4641	10	2018-06-17	
12620	TURU TARI	4640	10	2018-06-17	
12621	CERRO CHICO	4640	10	2018-06-17	
12622	LA FALDA	4640	10	2018-06-17	
12623	LUMARA	4640	10	2018-06-17	
12624	MIRA FLORES	4640	10	2018-06-17	
12625	PUERTA POTRERO	4640	10	2018-06-17	
12626	SAN JOSE DE MIRAFLORES	4640	10	2018-06-17	
12627	COLONIA LOS LAPACHOS	4606	10	2018-06-17	
12628	TOBA	4648	10	2018-06-17	
12629	ALEGRIA	4506	10	2018-06-17	
12630	BAJADA ALTA	4506	10	2018-06-17	
12631	COLONIA 8 DE SEPTIEMBRE	4512	10	2018-06-17	
12632	EL CARDONAL	4506	10	2018-06-17	
12633	LA REDUCCION	4506	10	2018-06-17	
12634	LOTE MAIZ NEGRO	4506	10	2018-06-17	
12635	OCULTO	4506	10	2018-06-17	
12636	OJO DE AGUA	4506	10	2018-06-17	
12637	SIBERIA	4506	10	2018-06-17	
12638	LOS BAYOS	4503	10	2018-06-17	
12639	LOTE LA CIENAGA	4503	10	2018-06-17	
12640	LOTE LA POSTA	4503	10	2018-06-17	
12641	ALTO DEL SALADILLO	4500	10	2018-06-17	
12642	LA SANGA	4500	10	2018-06-17	
12643	PALO SANTO	4522	10	2018-06-17	
12644	SALADILLO LEDESMA	4500	10	2018-06-17	
12645	SALADILLO SAN PEDRO	4522	10	2018-06-17	
12646	POTRERO	4616	10	2018-06-17	
12647	SANTUYOC	4616	10	2018-06-17	
12648	AMANCAYOC	4513	10	2018-06-17	
12649	TIRAXI CHICO	4616	10	2018-06-17	
12650	AMARGURAS	4513	10	2018-06-17	
12651	CACHO	4513	10	2018-06-17	
12652	CHORRO	4513	10	2018-06-17	
12653	LOMA LARGA	4513	10	2018-06-17	
12654	NOGAL	4513	10	2018-06-17	
12655	NOGALES	4513	10	2018-06-17	
12656	NOGALITO	4513	10	2018-06-17	
12657	PICACHO	4513	10	2018-06-17	
12658	PILCOMAYO	4513	10	2018-06-17	
12659	PUEBLO	4513	10	2018-06-17	
12660	QUE	4513	10	2018-06-17	
12661	SAN ANTONIO	4513	10	2018-06-17	
12662	TALAR	4513	10	2018-06-17	
12663	ABRA DE PE	4650	10	2018-06-17	
12664	EL MONUMENTO	4650	10	2018-06-17	
12665	LA CHINACA	4561	10	2018-06-17	
12666	LAS BLANCAS	4448	17	2018-06-17	
12667	RIO BLANCO	4417	17	2018-06-17	
12668	JACIMANA	4427	17	2018-06-17	
12669	LA ARCADIA	4427	17	2018-06-17	
12670	MONTE VIEJO	4427	17	2018-06-17	
12671	SAN ANTONIO	4427	17	2018-06-17	
12672	CHACHAPOYAS	4400	17	2018-06-17	
12673	CEBADOS	4403	17	2018-06-17	
12674	FINCA CAMINO A COLON	4403	17	2018-06-17	
12675	FINCA CAMINO VALLISIOS	4403	17	2018-06-17	
12676	FINCA COLON	4403	17	2018-06-17	
12677	FINCA EL COLEGIO	4403	17	2018-06-17	
12678	ISLA DE LA CANDELARIA	4403	17	2018-06-17	
12679	KILOMETRO 1156	4403	17	2018-06-17	
12680	LA FAMA	4403	17	2018-06-17	
12681	OLMOS	4403	17	2018-06-17	
12682	PARAJE ZANJON	4403	17	2018-06-17	
12683	PIEDEMONTE	4403	17	2018-06-17	
12684	RIO ANCHO	4403	17	2018-06-17	
12685	RODEOS	4403	17	2018-06-17	
12686	SAN MIGUEL	4403	17	2018-06-17	
12687	SANTA ELENA	4403	17	2018-06-17	
12688	VILLA LOS TARCOS	4403	17	2018-06-17	
12689	GUAMACHI	4560	17	2018-06-17	
12690	SAN PEDRO	4560	17	2018-06-17	
12691	EL ACHERAL	4425	17	2018-06-17	
12692	LAS CURTIEMBRES	4425	17	2018-06-17	
12693	TRES CRUCES	4425	17	2018-06-17	
12694	CHA	4633	17	2018-06-17	
12695	SAN ANTONIO	4633	17	2018-06-17	
12696	EL TRIGAL	4415	17	2018-06-17	
12697	ABRA DEL GALLO	4411	17	2018-06-17	
12698	ACAZOQUE	4411	17	2018-06-17	
12699	ESTACION CACHI	4411	17	2018-06-17	
12700	JUNCAL	4411	17	2018-06-17	
12701	PARAJE CERRO NEGRO	4411	17	2018-06-17	
12702	PARAJE COBRES	4411	17	2018-06-17	
12703	PARAJE CORTADERAS	4411	17	2018-06-17	
12704	PARAJE ESQUINA DE GUARDIA	4411	17	2018-06-17	
12705	PARAJE LAS CUEVAS	4411	17	2018-06-17	
12706	PARAJE MINA CONCORDIA	4411	17	2018-06-17	
12707	PARAJE MORRO COLORADO	4411	17	2018-06-17	
12708	PARAJE NACIMIENTOS	4411	17	2018-06-17	
12709	PARAJE OLACAPATO	4413	17	2018-06-17	
12710	PARAJE PASTOS GRANDES	4411	17	2018-06-17	
12711	PARAJE PIRCAS	4411	17	2018-06-17	
12712	PARAJE PIZCUNO	4411	17	2018-06-17	
12713	PARAJE UNCURU	4411	17	2018-06-17	
12714	SALAR DE HOMBRE MUERTO	4419	17	2018-06-17	
12715	EL MOLLE	4530	17	2018-06-17	
12716	POZO DE LA ESQUINA	4530	17	2018-06-17	
12717	EL ZAPALLAR	4430	17	2018-06-17	
12718	EL CEIBAL	4430	17	2018-06-17	
12719	EL SUNCHAL	4430	17	2018-06-17	
12720	LA ASUNCION	4430	17	2018-06-17	
12721	LA MARAVILLA	4430	17	2018-06-17	
12722	SAN PEDRO DE ARANDA	4430	17	2018-06-17	
12723	BAJADA BLANCA	4193	17	2018-06-17	
12724	CABEZA DE ANTA	4193	17	2018-06-17	
12725	CA	4193	17	2018-06-17	
12726	CA	4193	17	2018-06-17	
12727	CERRO COLORADO	4193	17	2018-06-17	
